,target_id,pval_RNA_wt_log,pval_RNA_wt_stationary
305,lcl|NC_014931.1_cds_WP_013538718.1_248,0.004891569,0.261243187
306,lcl|NC_014931.1_cds_WP_013538719.1_249,4.84E-05,2.35E-05
307,lcl|NC_014931.1_cds_WP_013538720.1_250,9.13E-17,1.99E-29
308,lcl|NC_014931.1_cds_WP_013538722.1_252,0.624321934,0.916222122
309,lcl|NC_014931.1_cds_WP_013538723.1_253,0.30006751,0.002213336
310,lcl|NC_014931.1_cds_WP_013538724.1_254,5.72E-07,0.001595633
311,lcl|NC_014931.1_cds_WP_013538725.1_255,1.24E-07,1.15E-09
312,lcl|NC_014931.1_cds_WP_013538726.1_256,0.159721588,6.46E-08
313,lcl|NC_014931.1_cds_WP_013538727.1_257,0.000191896,0.006428224
314,lcl|NC_014931.1_cds_WP_013538728.1_258,0.012554485,6.06E-10
315,lcl|NC_014931.1_cds_WP_013538729.1_259,0.562621513,0.019419252
316,lcl|NC_014931.1_cds_WP_013538730.1_260,0.076123011,1.19E-05
317,lcl|NC_014931.1_cds_WP_013538732.1_262,0.071669339,2.87E-10
318,lcl|NC_014931.1_cds_WP_013538733.1_263,0.437806192,0.976558125
319,lcl|NC_014931.1_cds_WP_013538734.1_264,0.418530727,0.484518888
320,lcl|NC_014931.1_cds_WP_013538736.1_266,0.514480446,0.016646334
321,lcl|NC_014931.1_cds_WP_013538738.1_268,0.296055834,0.003590654
322,lcl|NC_014931.1_cds_WP_013538739.1_269,6.12E-10,4.52E-06
323,lcl|NC_014931.1_cds_WP_013538740.1_270,1.80E-05,2.26E-05
324,lcl|NC_014931.1_cds_WP_013538741.1_271,9.78E-05,0.025283094
325,lcl|NC_014931.1_cds_WP_013538742.1_272,0.112463536,0.221230776
326,lcl|NC_014931.1_cds_WP_013538743.1_273,0.115777537,0.129765045
327,lcl|NC_014931.1_cds_WP_013538744.1_274,0.022997335,0.235449648
328,lcl|NC_014931.1_cds_WP_013538746.1_276,0.085227372,0.127083724
329,lcl|NC_014931.1_cds_WP_013538747.1_277,0.709440039,0.833946016
330,lcl|NC_014931.1_cds_WP_013538748.1_278,0.398684838,0.53172753
331,lcl|NC_014931.1_cds_WP_013538749.1_279,0.06206724,0.018229357
332,lcl|NC_014931.1_cds_WP_013538750.1_280,0.378470492,0.423098608
333,lcl|NC_014931.1_cds_WP_013538751.1_281,6.67E-08,4.45E-07
334,lcl|NC_014931.1_cds_WP_013538752.1_282,0.752844709,0.191361644
335,lcl|NC_014931.1_cds_WP_013538753.1_283,0.236168949,0.827391413
336,lcl|NC_014931.1_cds_WP_013538754.1_284,0.002405882,0.000561759
